Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2019",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Pulaski,54,0,10,5,39,349,32,301,16,1
,Puryear,2,0,0,0,2,10,4,5,1,0
,Red Bank,49,0,10,3,36,262,52,180,30,0
,Red Boiling Springs,8,0,0,0,8,30,6,22,2,0
,Ridgely,15,0,1,1,13,19,1,17,1,0
,Ridgetop,1,0,1,0,0,2,0,2,0,0
,Ripley,120,1,1,9,109,287,70,205,12,1
,Rockwood,31,1,0,2,28,298,23,246,29,1
,Rocky Top,16,1,0,1,14,113,8,85,20,1
,Rogersville,13,0,1,2,10,208,18,170,20,1
,Rossville,0,0,0,0,0,4,1,3,0,0
,Rutherford,1,0,0,0,1,6,2,4,0,0
,Rutledge,0,0,0,0,0,25,6,18,1,0
,Saltillo,0,0,0,0,0,12,4,8,0,0
,Savannah,69,1,6,6,56,412,76,300,36,3
,Scotts Hill,1,0,0,0,1,10,5,3,2,0
,Selmer,19,1,2,0,16,118,12,93,13,0
,Sevierville,108,1,6,8,93,830,78,677,75,1
,Sharon,4,0,0,1,3,17,5,7,5,1
,Shelbyville,183,0,15,15,153,667,103,514,50,2
,Signal Mountain,4,0,2,0,2,39,7,29,3,0
,Smithville,21,0,1,2,18,118,19,89,10,0
,Smyrna,204,0,11,29,164,"1,464",163,"1,193",108,6
,Soddy-Daisy,33,0,1,2,30,339,55,256,28,2
,Somerville,14,1,1,1,11,52,7,40,5,2
,South Carthage,20,1,0,0,19,13,6,5,2,0
,South Fulton,13,0,0,0,13,41,5,30,6,0
,South Pittsburg,8,0,0,0,8,20,3,14,3,0
,Sparta,6,0,1,0,5,207,24,158,25,0
,Spencer,2,0,0,0,2,10,0,8,2,0
,Spring City,5,0,2,0,3,24,0,21,3,0
,Springfield,115,1,7,5,102,392,41,318,33,2
,Spring Hill,53,0,7,4,42,381,45,320,16,1
,St. Joseph,1,0,0,0,1,6,3,2,1,0
,Surgoinsville,1,0,0,0,1,8,1,5,2,0
,Sweetwater,29,0,0,1,28,295,46,219,30,1
,Tazewell,6,0,0,0,6,64,11,36,17,0
,Tellico Plains,6,0,0,0,6,22,5,14,3,1
,Tiptonville,15,0,0,4,11,29,9,18,2,1
,Toone,1,0,0,0,1,3,2,1,0,0
,Townsend,0,0,0,0,0,12,1,11,0,0
,Tracy City,8,0,1,0,7,36,4,24,8,0
,Trenton,33,0,1,3,29,178,17,151,10,1
,Trezevant,2,0,0,0,2,2,0,1,1,0
,Trimble,2,0,0,1,1,0,0,0,0,0
,Troy,5,0,0,0,5,13,1,9,3,0
,Tullahoma,143,0,14,12,117,638,83,510,45,4
,Tusculum,0,0,0,0,0,4,1,3,0,0
,Union City,83,1,8,6,68,522,77,419,26,5
,Vonore,8,0,1,0,7,71,8,58,5,0
,Wartburg,1,0,1,0,0,9,0,7,2,0
,Wartrace,2,0,0,0,2,1,0,1,0,0
,Watertown,1,0,0,0,1,13,6,6,1,0
,Waverly,4,0,0,0,4,60,9,50,1,0
,Waynesboro,12,0,0,0,12,18,10,4,4,1
,Westmoreland,6,0,0,0,6,6,0,4,2,0
,White Bluff,7,0,1,0,6,40,7,29,4,0
,White House,19,0,1,2,16,161,9,144,8,0
,White Pine,2,0,0,0,2,72,5,63,4,0
,Whiteville,4,0,0,1,3,23,14,9,0,0
,Whitwell,3,0,1,0,2,21,2,11,8,1
,Winchester,42,1,2,2,37,293,26,253,14,0
,Woodbury,15,0,0,0,15,29,5,22,2,0
TEXAS,Abernathy5,2,0,0,0,2,20,5,12,3,0
,Abilene,458,6,87,68,297,"3,112",576,"2,330",206,7
,Addison5,80,1,10,18,51,702,89,499,114,1
,Alamo,91,1,11,10,69,979,108,842,29,2
,Alamo Heights5,7,0,1,2,4,157,19,134,4,0
,Alba,0,0,0,0,0,7,1,5,1,0
,Alice,103,0,7,7,89,830,149,653,28,8
,Allen,88,0,19,15,54,"1,154",95,997,62,0
,Alpine,12,1,1,0,10,36,21,11,4,1
,Alvarado,17,0,5,4,8,71,19,43,9,0
,Alvin5,65,1,25,12,27,666,80,513,73,7
,Amarillo,"1,447",15,161,246,"1,025","7,835","1,439","5,425",971,39
,Andrews5,59,0,10,1,48,219,47,151,21,1
,Angleton,50,0,15,8,27,278,39,218,21,1
,Anna,18,1,3,2,12,135,16,110,9,0
,Anthony,16,0,0,3,13,98,11,75,12,0
,Archer City,6,0,3,0,3,2,2,0,0,0
,Arcola,1,0,0,1,0,53,12,28,13,0
,Arlington,"2,055",16,241,402,"1,396","11,291","1,305","8,738","1,248",14
,Athens,47,0,10,8,29,283,75,170,38,0
,Atlanta,45,0,14,4,27,158,26,130,2,0
,Aubrey,7,0,0,1,6,12,5,7,0,0
,Austin5,"3,953",32,534,971,"2,416","36,588","4,344","29,216","3,028",103
,Azle,14,0,0,4,10,236,41,177,18,5
,Baird,2,0,0,0,2,17,10,5,2,1
,Balch Springs,165,2,14,33,116,905,100,581,224,2
,Balcones Heights,38,1,0,8,29,304,23,244,37,0
,Ballinger5,2,0,0,0,2,30,12,17,1,0
,Bangs,1,0,1,0,0,4,1,2,1,0
,Bartonville5,2,0,0,1,1,8,1,6,1,0
,Baytown,325,3,49,91,182,"2,838",447,"2,005",386,5
,Beaumont,"1,241",19,97,323,802,"4,287",950,"2,999",338,28
,Bedford,145,1,34,30,80,"1,010",94,823,93,2
,Bee Cave,5,0,1,1,3,155,15,126,14,0
,Beeville,28,2,0,5,21,347,98,239,10,3
,Bellaire,21,1,5,11,4,341,56,266,19,1
,Bellmead,99,0,13,13,73,640,68,514,58,3
,Bellville,12,0,3,1,8,40,2,38,0,0
,Belton,44,0,20,9,15,431,57,365,9,5
,Benbrook,38,0,5,10,23,368,44,290,34,2
,Beverly Hills,5,0,0,2,3,60,14,39,7,0
,Big Sandy,1,0,0,0,1,3,1,0,2,0
,Big Spring,152,3,11,21,117,"1,049",173,731,145,7
,Bishop,2,0,0,0,2,50,12,32,6,0
,Blanco,3,0,0,1,2,13,4,4,5,0
,Blue Mound5,5,0,0,0,5,29,9,13,7,1
,Boerne,23,0,5,2,16,340,22,283,35,0
,Bogata,3,0,1,0,2,24,9,15,0,1
,Bonham,20,1,9,1,9,168,22,136,10,0
,Bowie,28,0,0,3,25,142,70,71,1,1
,Boyd,1,0,0,1,0,4,2,2,0,0
,Brady5,9,0,1,0,8,44,20,21,3,2
,Brazoria5,10,0,2,1,7,77,6,59,12,0
,Breckenridge,14,0,0,1,13,101,20,72,9,1
,Brenham,93,0,15,6,72,361,63,276,22,1
,Bridgeport,22,0,1,0,21,84,24,50,10,1
,Brookshire5,22,0,4,4,14,82,12,60,10,1
,Brownfield,25,0,6,0,19,121,26,80,15,2
,Brownsboro,1,0,1,0,0,1,0,1,0,0
,Brownsville,776,0,82,143,551,"4,553",631,"3,801",121,27
,Brownwood,61,0,19,6,36,649,121,486,42,1
,Bryan,370,2,90,57,221,"1,928",336,"1,444",148,9
,Buda,20,0,3,3,14,271,28,223,20,1
,Bullard,7,0,0,1,6,22,12,9,1,0
,Bulverde,3,0,0,0,3,81,8,66,7,1
,Burkburnett,24,0,7,5,12,215,50,150,15,0
,Burleson5,113,1,17,19,76,726,67,580,79,0
,Burnet,20,0,5,3,12,70,28,37,5,0
,Cactus,16,0,5,1,10,40,14,21,5,0
,Caldwell,3,0,0,0,3,13,2,11,0,0
,Calvert,6,0,0,0,6,10,3,5,2,0
,Cameron,10,0,1,0,9,64,23,34,7,1
,Canton,0,0,0,0,0,128,0,126,2,0
,Canyon,14,0,3,3,8,153,35,113,5,0
,Carthage,39,1,1,2,35,187,21,152,14,1
,Castle Hills,17,1,2,1,13,290,39,227,24,1
,Castroville,8,0,0,2,6,60,20,36,4,0
,Cedar Hill5,99,4,12,24,59,"1,252",76,"1,097",79,2
,Cedar Park5,57,2,24,8,23,674,65,558,51,4
,Celina,12,0,3,0,9,93,17,69,7,0
,Center,30,0,8,1,21,181,45,132,4,1
,Chandler5,0,0,0,0,0,12,2,8,2,0
,Childress5,4,0,1,0,3,34,13,18,3,0
,Cibolo5,39,0,10,1,28,280,36,232,12,0
,Cisco,12,0,1,0,11,42,16,25,1,0
,Cleburne,101,0,25,8,68,588,147,396,45,0
,Cleveland,49,1,0,7,41,484,54,393,37,1
,Clifton5,1,0,0,0,1,24,4,18,2,0
,Clute5,46,0,13,7,26,264,68,166,30,0
,Clyde,1,0,0,0,1,66,36,28,2,0
,Coleman,24,1,3,0,20,33,17,15,1,0
,College Station5,225,1,48,43,133,"2,098",391,"1,529",178,0
,Colleyville5,5,0,0,0,5,169,22,137,10,0
,Collinsville,0,0,0,0,0,3,1,1,1,0
,Colorado City,13,0,0,2,11,130,40,81,9,0
,Comanche5,13,2,1,1,9,101,16,80,5,0
,Converse,152,0,6,10,136,460,54,360,46,1
,Coppell5,25,1,9,5,10,525,52,457,16,0
,Copperas Cove,129,0,9,6,114,691,112,557,22,5
,Corinth5,16,0,3,2,11,168,33,125,10,1
,Corpus Christi5,"2,616",31,266,496,"1,823","11,347","1,961","8,494",892,73
,Corrigan,12,0,2,0,10,30,5,17,8,0
,Corsicana5,176,1,51,16,108,744,116,575,53,2
,Crandall5,16,0,6,3,7,78,18,54,6,0
,Crane,6,0,3,0,3,13,4,5,4,0
,Crockett,34,1,1,0,32,129,23,101,5,0
,Crowley5,38,0,5,6,27,418,36,369,13,0
,Crystal City,9,0,0,0,9,41,22,19,0,0
,Cuero,49,0,4,0,45,184,28,148,8,6
,Cumby,0,0,0,0,0,0,0,0,0,0
,Daingerfield5,14,0,0,2,12,52,7,38,7,0
,Dalhart5,35,0,5,0,30,186,58,108,20,1
,Dallas,"11,764",198,797,"4,400","6,369","45,279","9,210","25,812","10,257",144
,Dalworthington Gardens5,2,0,0,0,2,22,6,12,4,0
,Dawson5,0,0,0,0,0,13,5,8,0,1
,Dayton,14,0,1,3,10,228,47,151,30,0
,Decatur,8,1,0,2,5,247,6,230,11,0
,Deer Park5,48,4,22,5,17,551,52,462,37,1
,De Kalb,5,0,1,0,4,26,12,13,1,0
,De Leon,2,0,1,0,1,42,16,22,4,1
,Del Rio,38,2,10,9,17,610,112,456,42,2
,Denison5,106,1,22,5,78,464,103,304,57,1
,Denton,331,3,125,66,137,"2,665",316,"2,148",201,1
,Denver City,1,0,1,0,0,63,24,34,5,0
,DeSoto5,176,3,18,58,97,"1,188",172,846,170,2
,Devine,5,0,0,0,5,57,10,40,7,1
,Dickinson5,66,0,25,15,26,374,72,234,68,0
,Dilley,10,0,0,0,10,48,25,20,3,1
,Dimmitt5,23,0,4,0,19,25,11,12,2,0
,Donna,139,0,19,19,101,787,85,668,34,6
,Double Oak,0,0,0,0,0,2,0,1,1,0
,Dumas,25,1,6,1,17,252,35,180,37,1
,Duncanville5,174,1,12,80,81,"1,096",148,770,178,0
,Eagle Lake,6,0,0,0,6,51,17,30,4,0
,Eagle Pass,37,1,0,5,31,687,154,485,48,1
,Early5,27,0,1,0,26,51,8,41,2,0
,Eastland,8,1,5,1,1,84,34,47,3,0
,Edinburg,281,6,53,40,182,"2,959",335,"2,577",47,14
,Edna,7,1,1,2,3,64,10,51,3,1
,El Campo,41,0,3,8,30,347,64,266,17,0
,Electra,6,0,0,1,5,48,17,26,5,0
,Elgin,8,0,2,3,3,97,25,68,4,2
,El Paso5,"2,422",40,310,338,"1,734","10,378","1,048","8,479",851,29
,Elsa,20,0,2,3,15,252,21,231,0,0
,Ennis,17,0,3,4,10,333,43,266,24,1
,Euless,107,1,12,45,49,"1,186",126,924,136,3
,Fairfield,6,1,0,0,5,41,6,31,4,7
,Fair Oaks Ranch5,6,0,3,0,3,28,4,20,4,0
,Fairview,12,0,0,2,10,42,9,28,5,0
,Falfurrias,15,0,0,1,14,111,48,62,1,0
,Farmers Branch5,63,1,10,26,26,940,141,626,173,1
,Farmersville5,7,0,2,0,5,42,4,34,4,0
,Farwell,2,0,0,0,2,8,2,5,1,0
,Fate,6,0,2,0,4,73,16,54,3,0
,Ferris,6,0,0,1,5,66,16,36,14,1
,Flatonia,1,0,0,0,1,18,7,9,2,0
,Floresville,19,0,0,1,18,147,47,89,11,2
,Flower Mound,43,0,13,5,25,730,83,624,23,2
,Floydada5,17,0,2,0,15,31,10,18,3,0
,Forest Hill,36,4,1,18,13,413,73,278,62,0
,Forney,32,0,8,4,20,302,38,227,37,0
,Fort Stockton5,27,0,3,1,23,72,26,37,9,0
,Fort Worth,"4,068",69,470,972,"2,557","24,605","3,969","17,301","3,335",85
,Frankston,2,0,1,0,1,27,4,19,4,0
,Fredericksburg,13,0,0,1,12,131,11,117,3,0
,Freeport,45,0,4,5,36,257,52,205,0,2
,Friendswood5,26,0,12,8,6,264,53,193,18,3
,Friona,3,0,1,0,2,17,5,11,1,0
,Frisco,160,1,46,30,83,"2,390",249,"2,037",104,9
,Fulshear,0,0,0,0,0,87,4,76,7,0
,Gainesville5,89,0,12,5,72,370,59,299,12,1
,Galena Park,22,1,7,3,11,141,27,92,22,1
,Galveston5,243,3,81,71,88,"1,642",201,"1,179",262,0
,Ganado,3,0,2,0,1,18,8,7,3,0
,Garden Ridge,0,0,0,0,0,36,9,23,4,0
,Garland,738,11,139,250,338,"6,311","1,003","4,337",971,9
,Gatesville,23,0,13,0,10,202,62,135,5,2
,Georgetown,81,0,25,8,48,730,103,586,41,1
,Giddings5,26,0,7,2,17,103,0,97,6,0
,Gilmer5,32,0,4,2,26,147,15,120,12,2
,Gladewater,14,0,2,2,10,180,41,127,12,1
,Glenn Heights,45,0,2,10,33,249,54,179,16,0
,Gonzales,81,1,11,1,68,168,25,130,13,0
,Graham,10,1,3,1,5,69,9,55,5,2
,Granbury5,26,1,4,6,15,444,34,390,20,0
,Grand Prairie,428,5,45,135,243,"4,140",504,"3,133",503,11
,Grand Saline,4,0,1,0,3,34,13,18,3,0
,Granite Shoals,7,0,1,1,5,35,5,23,7,0
,Greenville5,77,2,8,22,45,635,102,484,49,6
,Gregory,3,1,2,0,0,18,3,8,7,0
,Groesbeck,5,0,0,0,5,55,6,46,3,0
,Groves,85,0,8,9,68,304,58,215,31,1
,Gun Barrel City,10,0,2,1,7,110,35,59,16,0
,Gunter,2,0,0,0,2,10,3,7,0,0
,Hallettsville,13,0,1,0,12,39,5,32,2,1
,Haltom City,126,2,46,21,57,"1,171",210,792,169,3
,Hamilton,10,0,3,0,7,35,12,22,1,0
,Hamlin,2,0,0,0,2,9,2,6,1,0
,Harker Heights5,65,0,14,17,34,529,68,419,42,4
,Harlingen,273,0,54,54,165,"3,152",443,"2,613",96,10
,Haskell5,8,0,1,0,7,34,10,15,9,0
,Hawkins,4,0,0,0,4,3,0,2,1,0
,Hearne,16,0,0,4,12,171,55,97,19,1
,Heath,12,0,5,1,6,46,9,34,3,0
,Hedwig Village,6,0,0,6,0,205,6,193,6,0
,Helotes5,2,0,1,0,1,81,13,63,5,1
,Henderson,74,4,8,3,59,512,60,428,24,1
,Hereford,81,0,1,5,75,310,67,217,26,2
,Hewitt,13,1,3,2,7,139,20,107,12,0
,Hickory Creek,5,0,4,0,1,57,5,48,4,0
,Hidalgo,50,0,8,0,42,125,14,103,8,0
,Highland Park,9,0,3,1,5,192,35,143,14,1
,Highland Village,8,0,5,0,3,108,9,96,3,0
,Hill Country Village5,3,0,0,0,3,22,3,18,1,0
,Hillsboro,17,0,0,3,14,262,15,232,15,0
,Hollywood Park,4,0,1,3,0,31,3,23,5,0
,Hondo,36,0,8,2,26,173,23,137,13,1
,Honey Grove5,2,0,1,1,0,23,10,11,2,0
,Hooks,2,0,0,0,2,18,4,10,4,0
,Horizon City,7,0,0,1,6,101,12,85,4,1
,Horseshoe Bay,7,0,2,0,5,28,10,17,1,0
,Houston,"25,257",275,"1,249","9,147","14,586","101,750","17,038","71,614","13,098",485
,Howe,3,1,0,0,2,20,5,13,2,0
,Hudson,6,0,0,0,6,66,30,31,5,0
,Hudson Oaks,6,0,0,3,3,66,5,56,5,0
,Humble,189,1,34,58,96,"1,681",110,"1,394",177,1
,Huntington,3,0,0,0,3,26,13,11,2,0
,Hurst5,82,1,17,30,34,"1,402",93,"1,220",89,2
,Hutchins,23,1,0,10,12,212,49,122,41,1
,Idalou5,10,0,6,0,4,9,1,6,2,0
,Ingleside,23,0,11,0,12,174,41,115,18,0
,Ingram,1,0,0,0,1,28,10,16,2,0
,Iowa Park,3,0,1,0,2,48,8,36,4,0
,Irving,617,5,56,294,262,"5,982",719,"4,552",711,16
,Jacinto City,13,0,0,5,8,228,20,176,32,0
,Jacksboro,6,0,2,0,4,34,10,21,3,0
,Jarrell,1,0,1,0,0,12,4,6,2,0
,Jasper,28,1,0,0,27,363,80,259,24,1
,Jefferson,6,0,0,1,5,12,10,1,1,0
,Jersey Village5,18,0,0,8,10,185,58,97,30,0
,Jones Creek,2,0,0,1,1,13,2,11,0,0
,Jonestown,9,0,3,2,4,37,6,29,2,0
,Joshua5,6,0,0,1,5,54,12,36,6,0
,Jourdanton,1,0,0,0,1,10,2,7,1,0
,Karnes City,9,0,0,0,9,47,17,29,1,0
,Katy,60,0,20,19,21,793,61,693,39,0
,Kaufman,17,0,4,2,11,149,19,115,15,0
,Keene,10,0,1,2,7,46,19,23,4,0
,Keller,25,0,4,3,18,349,33,302,14,0
,Kenedy5,43,0,2,2,39,140,37,87,16,1
,Kennedale5,19,0,5,3,11,133,27,97,9,1
,Kerens5,9,0,0,0,9,13,7,5,1,1
,Kermit,22,1,0,1,20,135,58,61,16,2
,Kerrville5,50,1,8,1,40,301,19,264,18,2
,Kilgore,46,2,6,7,31,316,59,231,26,0
,Killeen,583,14,105,124,340,"3,432",818,"2,296",318,29
,Kingsville,130,1,26,14,89,753,183,553,17,2
,Kirby,22,0,2,4,16,158,53,76,29,1
,Knox City,2,0,1,0,1,26,14,11,1,0
,Kountze,6,0,0,0,6,28,10,16,2,0
,Kyle,68,1,12,14,41,659,61,537,61,1
,Lacy-Lakeview,17,0,9,2,6,194,36,145,13,1
,La Feria,19,0,1,1,17,135,30,104,1,0
,Lago Vista,18,0,10,0,8,56,19,36,1,2
,La Grange,19,0,9,0,10,85,10,70,5,1
,La Grulla,6,0,0,0,6,3,2,1,0,0
,Laguna Vista,5,0,2,2,1,27,8,17,2,0
,Lake Dallas5,22,1,3,2,16,117,20,84,13,1
,Lake Jackson,57,2,10,12,33,703,84,597,22,2
,Lakeside,3,0,0,0,3,26,5,16,5,0
,"Lakeview, Harrison County5",5,0,1,0,4,48,5,39,4,0
,Lakeway,9,0,1,3,5,146,21,120,5,0
,Lake Worth,6,0,1,2,3,337,53,272,12,0
,La Marque,71,2,10,17,42,776,103,617,56,0
,Lamesa,74,2,7,12,53,398,109,271,18,1
,Lampasas,15,0,3,1,11,206,20,180,6,1
,Lancaster,147,0,8,53,86,"1,014",155,680,179,2
,La Porte5,83,1,15,15,52,520,73,392,55,0
,Laredo5,836,4,104,164,564,"4,692",708,"3,726",258,39
,La Vernia,1,0,0,0,1,11,4,6,1,0
,Lavon,4,0,0,1,3,22,1,21,0,0
,League City5,121,3,56,14,48,"1,487",192,"1,209",86,4
,Leander5,67,0,32,7,28,520,48,439,33,4
,Leon Valley,14,1,0,4,9,539,51,436,52,0
,Levelland,140,2,22,8,108,405,113,269,23,0
,Lewisville,239,2,54,67,116,"2,125",266,"1,623",236,14
,Liberty,26,0,5,2,19,216,29,181,6,1
,Liberty Hill,2,0,1,0,1,17,7,8,2,0
,Linden,3,0,0,1,2,32,8,22,2,0
,Littlefield,30,0,5,3,22,126,30,86,10,0
,Live Oak,33,0,2,9,22,645,41,570,34,2
,Livingston,16,1,6,2,7,297,13,254,30,3
,Lockhart,2,0,1,1,0,154,29,116,9,2
,Longview,374,4,62,63,245,"2,410",411,"1,809",190,4
,Lorena,11,0,2,0,9,32,1,28,3,0
,Los Fresnos,53,0,1,1,51,124,12,108,4,0
,Lubbock,"2,613",10,268,468,"1,867","11,940","2,391","8,324","1,225",85
,Lufkin5,184,1,28,35,120,"1,558",261,"1,181",116,3
,Luling,25,0,7,0,18,107,12,90,5,0
,Lumberton,22,1,2,1,18,151,18,122,11,0
,Lyford,4,0,3,0,1,22,6,14,2,0
,Lytle,1,0,0,1,0,93,11,69,13,1
,Madisonville,20,0,1,3,16,28,6,17,5,0
,Manor,48,0,11,3,34,249,28,203,18,6
,Mansfield5,65,1,24,13,27,766,87,633,46,1
,Manvel,10,0,0,1,9,104,37,56,11,2
,Marble Falls,23,0,5,1,17,251,52,191,8,1
,Marfa,5,0,1,0,4,7,1,6,0,1
,Marshall4,121,3,3,16,99,,207,,45,3
,Mathis,21,1,2,3,15,112,31,72,9,3
,McAllen,140,1,33,39,67,"3,595",152,"3,415",28,3
,McGregor,21,0,5,2,14,34,11,22,1,0
,McKinney,287,2,61,42,182,"1,993",255,"1,572",166,8
,Meadows Place,5,0,0,1,4,148,14,121,13,0
,Melissa,7,0,2,0,5,76,10,65,1,0
,Memorial Villages,8,0,0,1,7,75,18,56,1,0
,Mercedes,67,0,7,8,52,667,83,559,25,0
,Merkel,17,0,8,2,7,17,7,7,3,1
,Mesquite,685,6,45,244,390,"5,197",661,"3,660",876,7
,Mineola,5,0,0,0,5,87,8,70,9,0
,Mineral Wells,22,1,3,3,15,457,153,274,30,3
,Mission,105,1,37,23,44,"1,618",161,"1,387",70,3
,Missouri City5,107,1,13,26,67,811,109,645,57,4
,Monahans,36,1,5,1,29,135,18,106,11,0
,Mont Belvieu,11,0,1,1,9,168,16,121,31,0
,Morgans Point Resort,5,0,3,1,1,10,3,5,2,0
,Mount Pleasant5,90,2,26,11,51,465,72,369,24,2
,Muleshoe,3,0,0,0,3,20,5,14,1,0
,Murphy,9,0,2,2,5,105,9,92,4,0
,Mustang Ridge5,11,0,2,0,9,35,3,23,9,0
,Nacogdoches,111,2,12,27,70,864,159,647,58,2
,Naples5,1,0,0,0,1,8,4,4,0,0
,Nash,41,0,2,2,37,58,15,43,0,0
,Natalia,4,0,1,0,3,16,3,10,3,0
,Navasota,37,0,8,3,26,212,82,100,30,0
,Nederland,62,1,13,6,42,332,52,243,37,0
,Needville,1,0,0,1,0,2,0,2,0,0
,New Boston,72,0,0,0,72,211,37,172,2,0
,New Braunfels,219,2,21,25,171,"1,120",209,805,106,3
,Newton5,6,0,3,0,3,38,15,21,2,0
,Nixon,6,0,0,0,6,11,5,3,3,2
,Nocona,2,0,0,0,2,20,10,10,0,0
,Nolanville,5,0,0,2,3,66,11,50,5,0
,Northeast5,1,0,1,0,0,49,6,39,4,0
,Northlake,5,0,2,0,3,58,8,43,7,2
,North Richland Hills,143,1,39,24,79,"1,279",153,990,136,1
,Oak Ridge North,3,0,0,1,2,37,2,33,2,0
,Odessa,"1,282",13,141,128,"1,000","3,624",469,"2,656",499,17
,Olmos Park5,1,0,0,0,1,31,8,23,0,0
,Olney,14,0,1,1,12,48,25,19,4,0
,Olton,4,0,2,0,2,35,18,16,1,4
,Onalaska,9,0,1,0,8,61,27,20,14,0
,Orange,86,1,7,18,60,335,93,205,37,0
,Ore City5,5,0,0,0,5,25,17,7,1,0
,Overton5,1,0,0,0,1,18,7,10,1,0
,Ovilla,1,0,0,0,1,12,2,10,0,0
,Oyster Creek5,15,0,0,0,15,29,7,19,3,0
,Palacios,15,0,2,0,13,95,14,81,0,0
,Palestine,99,0,19,10,70,449,95,322,32,0
,Palmer,0,0,0,0,0,33,4,29,0,0
,Palm Valley,0,0,0,0,0,4,0,4,0,0
,Pampa,127,0,17,6,104,654,143,483,28,0
,Panhandle,7,0,0,0,7,25,12,8,5,0
,Pantego,11,1,0,4,6,134,7,96,31,0
,Paris,252,0,29,19,204,714,178,476,60,0
,Parker,0,0,0,0,0,30,3,27,0,0
,Pasadena5,839,8,82,182,567,"3,861",530,"2,789",542,7
,Patton Village,5,0,1,0,4,21,2,13,6,0
,Pearland,113,3,24,46,40,"2,071",247,"1,719",105,1
,Pearsall,6,0,0,1,5,133,51,69,13,0
,Pecos5,93,3,3,3,84,186,42,120,24,5
,Pelican Bay5,0,0,0,0,0,36,14,22,0,1
,Penitas5,7,0,1,0,6,95,27,63,5,2
,Perryton,11,0,2,0,9,104,24,74,6,0
,Petersburg,3,0,0,0,3,4,2,0,2,0
,Pflugerville,64,1,0,19,44,829,74,664,91,1
,Pharr,235,0,50,28,157,"1,423",235,"1,135",53,3
,Pittsburg,20,0,4,1,15,64,7,53,4,1
,Plano,431,3,90,144,194,"4,908",630,"3,831",447,14
,Pleasanton5,36,0,8,8,20,289,30,239,20,0
,Ponder,2,0,1,0,1,16,7,9,0,0
,Port Aransas,7,0,0,0,7,205,14,164,27,0
,Port Arthur5,344,9,29,84,222,"1,203",326,757,120,11
,Port Isabel,8,1,0,0,7,148,26,122,0,0
,Portland,20,0,1,5,14,318,33,269,16,1
,Port Neches,37,0,6,1,30,198,35,146,17,0
,Poteet,6,0,1,0,5,76,20,54,2,3
,Prairie View,5,0,0,2,3,31,11,19,1,0
,Premont,16,0,0,1,15,61,34,25,2,1
,Primera,3,0,0,0,3,59,8,47,4,0
,Prosper5,14,0,0,2,12,218,23,184,11,0
,Queen City,14,1,2,0,11,26,10,15,1,0
,Ralls,3,0,0,0,3,12,8,4,0,0
,Rancho Viejo,1,0,0,0,1,7,2,5,0,0
,Raymondville,126,0,7,4,115,243,108,130,5,3
,Red Oak5,17,0,0,9,8,307,77,210,20,0
,Refugio,3,0,0,0,3,21,5,13,3,0
,"Reno, Lamar County",8,0,0,1,7,49,5,42,2,0
,"Reno, Parker County",16,0,2,1,13,28,9,14,5,0
,Richardson5,178,4,28,63,83,"2,279",292,"1,742",245,3
,Richland Hills,39,1,7,13,18,286,32,213,41,0
,Richmond,45,0,8,6,31,224,36,178,10,1
,Richwood,3,0,3,0,0,69,13,49,7,2
,Rio Grande City5,14,0,0,0,14,269,59,186,24,2
,Rio Hondo5,7,1,0,0,6,17,8,9,0,0
,Roanoke5,12,0,2,3,7,113,17,91,5,0
,Rockdale,15,1,1,1,12,135,22,95,18,0
,Rockport5,26,0,6,3,17,441,106,303,32,2
,Rockwall,50,0,13,8,29,740,70,605,65,0
,Roma,24,0,5,1,18,108,27,63,18,2
,Roman Forest,3,0,0,0,3,9,0,8,1,0
,Rosenberg,148,0,33,22,93,684,131,489,64,0
,Round Rock,165,3,21,51,90,"2,235",165,"2,017",53,4
,Royse City,22,2,7,1,12,168,15,134,19,0
,Runaway Bay,0,0,0,0,0,3,1,2,0,0
,Rusk,5,0,0,0,5,93,23,65,5,0
,Sabinal,0,0,0,0,0,21,7,14,0,0
,Sachse,13,0,3,1,9,185,24,146,15,0
,Saginaw,45,0,29,9,7,409,47,313,49,0
,Salado,2,0,0,0,2,32,20,9,3,0
,San Angelo,357,5,56,32,264,"3,173",512,"2,437",224,7
,San Antonio,"11,046",105,"1,630","1,965","7,346","67,422","8,172","51,469","7,781",181
,San Augustine,0,0,0,0,0,0,0,0,0,0
,San Benito,161,1,25,14,121,946,164,746,36,3
,San Diego,7,0,0,0,7,0,0,0,0,0
,San Elizario,9,0,1,0,8,34,4,26,4,0
,San Juan,173,1,22,18,132,859,101,711,47,1
,San Marcos,241,8,78,26,129,"1,530",228,"1,176",126,1
,San Saba,8,0,1,0,7,57,24,29,4,0
,Sansom Park Village,8,0,0,3,5,113,41,50,22,1
,Santa Fe5,15,0,5,4,6,127,21,89,17,2
,Santa Rosa,0,0,0,0,0,9,3,5,1,0
,Schertz,78,0,22,9,47,559,67,458,34,1
,Schulenburg,25,0,2,0,23,43,14,28,1,0
,Seabrook5,20,0,10,2,8,198,32,146,20,0
