Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2017",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Woonsocket,221,0,39,55,127,947,262,607,78,12
SOUTH CAROLINA,Abbeville5,33,0,6,2,25,,,125,7,1
,Aiken8,165,4,28,23,110,,,,84,13
,Allendale,37,1,1,3,32,119,60,54,5,3
,Anderson,181,2,14,20,145,"1,666",229,"1,310",127,5
,Andrews,22,0,1,7,14,120,32,83,5,0
,Aynor,2,0,1,0,1,24,10,13,1,0
,Bamberg,21,0,1,3,17,117,27,82,8,3
,Barnwell,29,0,2,6,21,207,59,142,6,1
,Batesburg-Leesville,43,0,4,3,36,266,46,203,17,0
,Beaufort,92,1,3,21,67,667,98,536,33,5
,Belton,17,0,2,4,11,242,29,188,25,0
,Bennettsville,67,1,4,6,56,323,55,259,9,1
,Bishopville,28,0,4,6,18,154,33,109,12,3
,Blacksburg,22,0,5,4,13,127,22,93,12,0
,Blackville,19,0,3,5,11,124,55,63,6,1
,Bluffton,41,0,6,5,30,330,33,275,22,1
,Branchville,4,1,0,0,3,27,4,21,2,0
,Burnettown,2,0,1,0,1,47,8,36,3,0
,Camden,112,0,1,17,94,515,71,424,20,0
,Cameron,2,0,0,0,2,9,2,3,4,0
,Cayce,114,1,9,17,87,739,72,573,94,1
,Central,6,0,3,0,3,181,12,163,6,0
,Chapin,2,0,0,1,1,36,2,33,1,0
,Charleston,388,6,50,100,232,"3,144",399,"2,442",303,12
,Cheraw,70,0,3,7,60,416,60,336,20,0
,Chesnee,2,0,0,1,1,47,5,37,5,0
,Chester,43,1,1,6,35,234,39,186,9,3
,Clemson,8,0,2,4,2,315,25,254,36,0
,Clinton,88,0,11,9,68,319,83,224,12,0
,Clover,25,0,2,2,21,176,31,135,10,0
,Columbia,991,10,66,273,642,"7,134",954,"5,389",791,17
,Conway,142,2,21,18,101,936,100,769,67,1
,Coward,0,0,0,0,0,13,1,11,1,0
,Cowpens,5,0,1,0,4,51,14,31,6,0
,Darlington,66,2,3,7,54,501,66,414,21,2
,Denmark,11,1,0,2,8,85,30,50,5,0
,Dillon,155,2,3,14,136,632,153,458,21,3
,Due West,1,0,0,0,1,21,6,13,2,0
,Duncan,5,0,1,1,3,65,9,53,3,0
,Easley,125,0,8,15,102,"1,308",127,"1,117",64,3
,Edgefield,4,0,0,0,4,49,11,34,4,0
,Edisto Beach,1,0,0,0,1,20,0,17,3,0
,Elgin,9,0,0,4,5,100,10,88,2,1
,Elloree,3,1,1,1,0,10,1,9,0,0
,Estill,60,3,1,11,45,88,29,56,3,2
,Eutawville,1,0,0,0,1,5,1,4,0,0
,Florence,487,5,27,61,394,"2,728",353,"2,242",133,10
,Forest Acres,59,0,4,13,42,635,100,500,35,0
,Fort Lawn,4,0,0,0,4,16,2,12,2,0
,Fort Mill,42,0,6,12,24,290,35,246,9,4
,Fountain Inn,30,0,4,3,23,206,35,148,23,1
,Gaffney,93,3,7,14,69,450,69,356,25,1
,Gaston,1,0,0,1,0,38,2,27,9,0
,Georgetown,128,1,10,8,109,524,65,435,24,0
,Gifford,0,0,0,0,0,0,0,0,0,0
,Goose Creek,162,3,26,24,109,986,152,777,57,1
,Great Falls,4,0,1,0,3,77,6,63,8,1
,Greeleyville,0,0,0,0,0,7,4,3,0,0
,Greenville,415,4,28,91,292,"2,831",393,"2,281",157,6
,Greenwood,316,3,25,43,245,"1,702",274,"1,380",48,6
,Greer,123,0,9,25,89,"1,058",147,811,100,5
,Hampton,34,0,1,6,27,161,34,110,17,1
,Hanahan,74,0,12,16,46,396,80,274,42,1
,Hardeeville,37,2,1,14,20,198,20,164,14,1
,Harleyville,2,0,0,0,2,13,2,10,1,0
,Hartsville,134,1,5,16,112,865,127,711,27,3
,Hemingway,1,0,0,1,0,46,16,27,3,0
,Holly Hill,11,0,0,4,7,62,13,45,4,1
,Honea Path,17,0,6,2,9,242,50,172,20,3
,Irmo,55,0,6,6,43,447,103,329,15,1
,Isle of Palms,0,0,0,0,0,69,18,44,7,0
,Iva,6,0,0,0,6,53,13,35,5,0
,Jackson,1,0,0,0,1,29,7,21,1,0
,Johnsonville,2,0,0,0,2,23,7,16,0,0
,Johnston,7,0,3,0,4,30,11,14,5,0
,Jonesville,1,0,0,1,0,9,3,6,0,0
,Kingstree,25,0,2,11,12,223,55,157,11,1
,Lake City,109,0,7,15,87,437,108,302,27,0
,Landrum,10,0,1,1,8,63,16,43,4,0
,Lane,0,0,0,0,0,1,0,1,0,0
,Latta,26,0,1,8,17,87,10,71,6,2
,Laurens,109,0,3,6,100,451,74,357,20,3
,Lexington,66,0,3,7,56,643,39,570,34,2
,Liberty,17,1,1,0,15,191,61,119,11,0
,Loris,24,0,6,3,15,123,15,99,9,0
,Lyman,21,0,0,2,19,95,22,66,7,0
,Manning,39,0,3,4,32,371,61,293,17,0
,Marion,47,2,5,22,18,604,145,422,37,2
,Mauldin,65,1,5,12,47,409,45,332,32,0
,McColl,23,0,2,3,18,70,31,39,0,1
,McCormick,6,0,0,1,5,66,20,45,1,1
,Moncks Corner,48,0,5,4,39,546,59,455,32,0
,Mount Pleasant,165,2,20,24,119,"1,332",169,"1,076",87,2
,Mullins,62,1,4,12,45,237,77,138,22,6
,Myrtle Beach,523,5,60,146,312,"4,331",378,"3,608",345,8
,Newberry,68,2,12,8,46,435,57,371,7,0
,New Ellenton,12,0,1,3,8,26,10,15,1,0
,Ninety Six,7,0,0,0,7,46,12,31,3,0
,North,7,0,0,2,5,61,9,49,3,0
,North Augusta,59,0,18,22,19,950,97,816,37,0
,North Charleston,"1,026",35,74,305,612,"6,291",919,"4,687",685,18
,North Myrtle Beach,72,0,22,13,37,"1,278",197,976,105,3
,Orangeburg,124,1,8,26,89,871,152,670,49,2
,Pacolet,2,0,0,0,2,47,9,33,5,0
,Pageland,52,0,3,4,45,160,56,95,9,0
,Pendleton,9,0,1,1,7,50,5,42,3,0
,Pickens,27,0,4,1,22,209,23,176,10,0
,Port Royal,48,0,5,7,36,303,45,236,22,0
,Prosperity,3,1,0,0,2,27,3,23,1,0
,Quinby,0,0,0,0,0,0,0,0,0,0
,Ridgeland,3,0,0,1,2,113,15,91,7,0
,Ridge Spring,0,0,0,0,0,4,1,2,1,0
,Rock Hill,469,9,51,95,314,"3,007",365,"2,506",136,4
,Salem,0,0,0,0,0,0,0,0,0,0
,Salley,0,0,0,0,0,2,1,1,0,0
,Saluda,16,1,1,4,10,59,10,45,4,0
,Santee,9,0,0,1,8,86,10,70,6,0
,Scranton,0,0,0,0,0,7,1,6,0,0
,Seneca,34,1,6,2,25,194,33,148,13,1
,Simpsonville,68,0,14,12,42,761,87,616,58,0
,Society Hill,1,0,0,1,0,6,2,4,0,0
,South Congaree,5,0,0,3,2,59,4,48,7,0
,Springdale,19,0,3,5,11,109,11,83,15,0
,St. George,12,0,1,3,8,122,25,90,7,0
,St. Matthews,12,0,0,0,12,63,20,40,3,1
,St. Stephen,3,0,0,0,3,71,19,47,5,0
,Sullivans Island,1,0,0,0,1,49,12,33,4,0
,Summerton,4,0,0,1,3,69,19,47,3,0
,Summerville,147,4,22,31,90,"1,745",173,"1,457",115,5
,Sumter,333,5,13,63,252,"1,839",354,"1,411",74,5
,Surfside Beach,10,0,1,3,6,232,64,145,23,3
,Swansea,7,0,2,1,4,40,2,32,6,0
,Tega Cay,5,0,1,1,3,219,8,210,1,2
,Travelers Rest,8,0,0,2,6,250,4,232,14,0
,Turbeville,9,0,1,1,7,39,16,20,3,0
,Union,83,0,7,16,60,488,106,374,8,2
,Walhalla,7,0,1,0,6,78,26,43,9,1
,Walterboro,54,0,0,5,49,400,39,350,11,0
,Ware Shoals,24,0,2,0,22,117,20,92,5,0
,Wellford,10,0,0,1,9,26,7,17,2,1
,West Columbia,177,0,30,40,107,"1,112",143,817,152,2
,Westminster,10,0,0,1,9,65,11,49,5,1
,West Pelzer,5,0,0,0,5,17,1,15,1,0
,Whitmire,3,0,0,2,1,56,14,41,1,0
,Williamston,26,0,2,0,24,126,17,102,7,0
,Williston,8,0,1,0,7,98,25,67,6,0
,Winnsboro,27,0,3,2,22,112,19,88,5,1
,Woodruff,20,0,1,3,16,92,13,68,11,1
,Yemassee,12,0,1,1,10,43,10,31,2,0
,York,71,0,7,9,55,387,47,318,22,3
SOUTH DAKOTA,Aberdeen,99,0,16,8,75,681,117,524,40,0
,Belle Fourche,9,0,2,1,6,94,18,73,3,0
,Box Elder,32,0,10,1,21,194,39,135,20,0
,Brandon,0,0,0,0,0,26,2,24,0,0
,Brookings,36,0,8,0,28,315,40,248,27,1
,Canton,6,0,1,0,5,33,9,17,7,0
,Chamberlain,10,0,1,0,9,54,7,47,0,0
,Deadwood,5,0,1,1,3,4,0,4,0,0
,Flandreau,19,0,4,1,14,57,7,47,3,0
,Hot Springs,2,0,0,0,2,84,12,66,6,0
,Huron,49,0,11,1,37,211,26,171,14,0
,Lead,2,0,0,0,2,17,3,11,3,0
,Lennox,3,0,0,0,3,4,1,3,0,0
,Madison,11,0,3,0,8,87,18,68,1,0
,Martin,28,0,2,4,22,94,23,68,3,0
,Mitchell,88,2,21,6,59,570,86,447,37,1
,Mobridge,14,0,3,0,11,49,2,42,5,0
,North Sioux City,1,0,1,0,0,45,4,37,4,0
,Pierre,55,0,14,1,40,521,65,433,23,0
,Rapid City,480,6,101,68,305,"2,872",466,"2,102",304,8
,Sioux Falls,801,4,121,100,576,"5,083",655,"3,959",469,47
,Sisseton,8,0,1,0,7,16,3,12,1,1
,Spearfish,41,0,16,4,21,379,76,294,9,0
,Sturgis,18,0,1,2,15,193,34,149,10,0
,Summerset,1,0,0,0,1,49,8,41,0,0
,Tea,9,0,2,0,7,72,13,54,5,0
,Vermillion,43,0,12,2,29,233,24,197,12,0
,Wagner,6,0,4,0,2,16,1,14,1,0
,Watertown,81,1,20,4,56,444,86,342,16,0
,Whitewood,1,0,0,0,1,5,1,4,0,0
,Winner,8,0,0,0,8,29,5,23,1,0
,Yankton,57,0,10,0,47,364,40,314,10,2
TENNESSEE,Adamsville,19,0,2,0,17,64,7,52,5,0
,Alamo,5,0,1,0,4,28,6,20,2,0
,Alcoa,87,2,7,14,64,584,58,477,49,4
,Alexandria,0,0,0,0,0,21,5,13,3,0
,Algood,8,0,1,1,6,129,9,118,2,0
,Ardmore,3,0,0,2,1,24,3,21,0,0
,Ashland City,17,0,1,0,16,205,21,171,13,0
,Athens,123,0,12,15,96,937,141,719,77,3
,Atoka,14,0,0,0,14,104,19,82,3,0
,Baileyton,0,0,0,0,0,25,5,18,2,0
,Bartlett,233,0,18,15,200,"1,177",162,958,57,3
,Baxter,5,0,0,0,5,44,4,38,2,0
,Bean Station,4,0,0,0,4,35,8,21,6,0
,Belle Meade,0,0,0,0,0,30,4,24,2,0
,Bells,13,0,0,1,12,34,3,28,3,1
,Benton,1,0,0,0,1,26,4,21,1,0
,Berry Hill,3,0,0,1,2,107,11,94,2,0
,Big Sandy,6,0,0,0,6,28,8,19,1,0
,Blaine,1,0,0,1,0,13,2,9,2,0
,Bluff City,7,1,1,0,5,43,14,21,8,0
,Bolivar,69,0,3,10,56,139,33,88,18,0
,Bradford,2,0,0,0,2,15,5,10,0,0
,Brentwood,31,0,10,5,16,409,56,336,17,2
,Brighton,14,0,1,0,13,48,9,34,5,0
,Bristol,110,2,14,8,86,915,137,704,74,3
,Brownsville,121,2,10,10,99,422,90,309,23,1
,Bruceton,2,0,0,0,2,20,4,15,1,0
,Burns,2,1,1,0,0,5,0,5,0,0
,Calhoun,0,0,0,0,0,2,0,2,0,0
,Camden,9,0,0,1,8,125,9,110,6,0
,Carthage,7,0,0,1,6,67,10,56,1,0
,Caryville,4,0,0,1,3,63,8,40,15,0
,Celina,0,0,0,0,0,32,4,26,2,0
,Centerville,14,0,2,1,11,80,28,50,2,0
,Chapel Hill,7,0,0,0,7,6,2,4,0,0
,Charleston,0,0,0,0,0,3,1,2,0,0
,Chattanooga,"1,905",31,120,330,"1,424","10,700","1,540","7,818","1,342",17
,Church Hill,5,1,0,0,4,27,9,14,4,0
,Clarksburg,1,0,0,0,1,1,1,0,0,0
,Clarksville,956,14,80,127,735,"4,411",743,"3,427",241,17
,Cleveland,390,1,27,53,309,"2,515",369,"1,921",225,3
,Clifton,3,0,0,0,3,7,2,3,2,0
,Clinton,69,1,2,7,59,439,68,323,48,3
,Collegedale,6,0,1,2,3,199,19,165,15,1
,Collierville,75,0,11,10,54,911,67,813,31,1
,Collinwood,0,0,0,0,0,10,2,5,3,0
,Columbia,281,1,27,42,211,"1,298",300,919,79,7
,Cookeville,129,3,18,14,94,"1,654",301,"1,218",135,3
,Coopertown,4,0,0,0,4,18,9,8,1,0
,Cornersville,2,0,0,0,2,8,1,6,1,0
,Covington,150,0,13,11,126,486,106,356,24,2
,Cowan,6,0,0,0,6,23,7,15,1,0
,Cross Plains,2,0,1,0,1,3,1,1,1,0
,Crossville,100,1,15,4,80,580,80,445,55,2
,Crump,4,0,0,0,4,24,5,16,3,0
,Cumberland City,1,0,1,0,0,6,1,5,0,0
,Dandridge,8,0,2,1,5,92,17,71,4,0
,Dayton,15,0,2,2,11,197,39,146,12,1
,Decatur,11,0,0,1,10,55,13,33,9,0
,Decaturville,3,0,0,0,3,13,5,5,3,0
,Decherd,17,0,0,1,16,54,5,49,0,0
,Dickson,175,1,12,12,150,936,108,773,55,1
,Dover,4,0,0,0,4,18,2,16,0,0
,Dresden,6,0,1,0,5,45,7,36,2,1
,Dunlap,37,0,4,3,30,228,45,152,31,2
,Dyer,7,0,1,2,4,48,2,42,4,0
,Dyersburg,187,0,17,24,146,995,206,745,44,3
,Eagleville,1,0,0,0,1,1,0,1,0,0
,East Ridge,150,1,13,17,119,902,154,657,91,0
,Elizabethton,58,0,3,8,47,814,159,618,37,2
,Elkton,4,0,0,0,4,6,1,5,0,0
,Englewood,10,0,1,0,9,33,7,17,9,0
,Erin,2,0,0,0,2,15,5,10,0,0
,Erwin,18,0,0,0,18,94,9,76,9,0
,Estill Springs,16,0,0,0,16,23,2,18,3,0
,Ethridge,0,0,0,0,0,9,4,5,0,0
,Etowah,19,1,1,1,16,97,36,50,11,0
,Fairview,19,0,4,0,15,148,16,126,6,1
,Fayetteville,89,0,4,10,75,315,40,252,23,0
,Franklin,146,1,18,14,113,"1,048",78,940,30,3
,Friendship,0,0,0,0,0,10,1,9,0,2
,Gadsden,1,0,0,0,1,5,3,2,0,0
,Gainesboro,0,0,0,0,0,16,1,14,1,0
,Gallatin,126,0,7,9,110,480,55,403,22,1
,Gallaway,3,0,0,0,3,11,1,8,2,0
,Gates,0,0,0,0,0,15,3,12,0,0
,Gatlinburg,31,1,6,5,19,241,45,179,17,1
,Germantown,31,0,1,10,20,491,59,405,27,4
,Gibson,2,0,0,0,2,3,1,2,0,0
,Gleason,2,0,0,0,2,30,9,19,2,0
,Goodlettsville,72,0,9,20,43,585,83,471,31,0
,Gordonsville,1,0,0,0,1,22,4,11,7,0
,Grand Junction,0,0,0,0,0,8,1,7,0,0
,Graysville,6,0,0,0,6,10,6,4,0,0
,Greenbrier,13,0,3,0,10,84,22,55,7,0
,Greeneville,78,0,1,5,72,546,64,416,66,0
,Greenfield,4,0,0,0,4,39,11,28,0,0
,Harriman,37,2,1,2,32,221,50,152,19,2
,Henderson,39,1,3,1,34,138,37,98,3,0
,Hendersonville,102,0,6,11,85,"1,017",71,902,44,3
,Henry,1,0,0,0,1,14,1,11,2,0
,Hohenwald,39,1,2,0,36,182,19,141,22,2
,Hollow Rock,0,0,0,0,0,9,4,5,0,0
,Hornbeak,0,0,0,0,0,0,0,0,0,0
,Humboldt,95,1,10,6,78,335,78,245,12,4
,Huntingdon,8,0,0,1,7,123,7,112,4,1
,Jacksboro,5,0,0,0,5,87,1,86,0,0
,Jackson,655,7,28,91,529,"2,917",497,"2,271",149,16
,Jamestown,10,0,0,0,10,60,3,57,0,0
,Jasper,11,0,0,0,11,97,10,78,9,0
,Jefferson City,32,0,0,2,30,373,38,325,10,1
,Jellico,8,0,0,1,7,57,8,43,6,0
,Johnson City,267,2,26,42,197,"2,831",377,"2,296",158,5
,Jonesborough,9,0,1,2,6,116,20,89,7,0
,Kenton,5,0,1,0,4,31,5,26,0,0
,Kimball,6,0,0,4,2,159,10,143,6,0
,Kingsport,381,3,17,58,303,"2,884",377,"2,303",204,4
,Kingston,13,0,2,4,7,87,18,59,10,1
,Kingston Springs,0,0,0,0,0,5,0,5,0,0
,Knoxville,"1,676",33,145,371,"1,127","10,211","1,665","7,510","1,036",12
,Lafayette,12,0,0,0,12,192,36,141,15,0
,La Follette,55,0,3,3,49,308,73,209,26,1
,Lawrenceburg,74,0,11,3,60,555,113,415,27,1
,Lebanon,228,3,22,16,187,939,126,729,84,3
,Lenoir City,27,0,8,5,14,295,43,230,22,2
,Lewisburg,79,1,2,6,70,266,57,197,12,1
,Lexington,71,0,3,3,65,291,35,229,27,0
,Livingston,29,0,4,0,25,95,16,73,6,1
,Lookout Mountain,0,0,0,0,0,24,0,24,0,0
,Loretto,6,0,0,1,5,30,9,15,6,0
,Loudon,5,1,0,0,4,79,4,70,5,0
,Madisonville,21,0,0,3,18,267,61,181,25,0
,Manchester,99,0,1,4,94,408,72,317,19,0
,Martin,35,2,2,6,25,276,37,234,5,1
,Maryville,49,0,6,5,38,639,94,501,44,3
,Mason,21,0,0,0,21,23,8,13,2,0
,Maury City,1,0,0,0,1,9,2,5,2,0
,Maynardville,3,0,0,0,3,63,16,41,6,0
,McEwen,7,0,0,0,7,47,12,33,2,0
,McKenzie,13,0,2,1,10,102,31,66,5,1
,McMinnville,71,1,5,5,60,589,107,440,42,2
,Medina,8,0,1,0,7,37,7,28,2,1
,Memphis,"13,077",181,590,"3,457","8,849","41,110","9,532","27,576","4,002",365
,Middleton,3,0,0,0,3,11,2,8,1,0
,Milan,67,2,7,3,55,242,58,176,8,2
,Millersville,13,0,1,0,12,68,20,41,7,1
,Millington,119,0,4,22,93,536,60,436,40,7
,Minor Hill,0,0,0,0,0,0,0,0,0,0
,Monteagle,9,0,0,1,8,27,12,14,1,1
,Monterey,17,0,0,1,16,57,15,30,12,0
,Morristown,222,2,12,23,185,"1,387",210,"1,066",111,6
,Moscow,6,0,0,0,6,9,4,5,0,0
,Mountain City,3,0,0,0,3,4,0,3,1,0
,Mount Carmel,13,0,1,1,11,44,11,30,3,0
,Mount Juliet,61,0,14,11,36,613,34,527,52,2
,Mount Pleasant,20,0,3,2,15,82,6,65,11,0
,Munford,16,0,3,1,12,107,11,88,8,1
,Murfreesboro,735,3,89,144,499,"4,339",522,"3,548",269,7
,Nashville Metropolitan,"7,682",110,492,"2,046","5,034","25,769","4,261","18,943","2,565",70
,Newbern,28,0,0,1,27,75,28,46,1,1
,New Johnsonville,4,0,1,0,3,36,16,19,1,0
,New Market,3,0,1,0,2,16,4,10,2,0
,Newport,100,0,5,1,94,615,77,506,32,3
,New Tazewell,15,0,2,0,13,129,15,105,9,0
,Niota,1,0,0,0,1,33,10,20,3,0
,Nolensville,10,1,2,1,6,100,26,71,3,0
,Norris,0,0,0,0,0,21,3,15,3,0
,Oakland,9,0,2,0,7,60,5,55,0,0
,Oak Ridge,155,3,14,13,125,769,144,560,65,4
,Obion,0,0,0,0,0,6,2,3,1,0
,Oliver Springs,7,0,0,0,7,105,13,74,18,0
,Oneida,11,0,0,0,11,155,11,136,8,0
,Paris,51,2,2,8,39,390,78,287,25,0
,Parsons,14,0,2,0,12,35,9,23,3,0
,Petersburg,1,0,0,0,1,8,1,7,0,0
,Pigeon Forge,48,0,9,3,36,438,83,293,62,1
,Pikeville,6,0,0,0,6,52,10,37,5,1
,Piperton,0,0,0,0,0,25,9,13,3,0
,Pittman Center,0,0,0,0,0,5,1,3,1,0
,Plainview,7,0,1,0,6,15,6,7,2,0
,Pleasant View,1,0,0,0,1,66,17,43,6,0
,Portland,37,2,2,4,29,234,50,173,11,0
,Pulaski,57,1,6,6,44,346,55,278,13,4
,Puryear,1,1,0,0,0,12,2,9,1,0
,Red Bank,71,0,3,8,60,382,78,268,36,0
,Red Boiling Springs,1,0,1,0,0,17,11,3,3,0
,Ridgely,6,0,0,1,5,30,8,19,3,0
,Ridgetop,0,0,0,0,0,10,1,9,0,0
,Ripley,102,0,9,8,85,308,115,185,8,1
,Rockwood,29,0,1,3,25,284,39,221,24,0
,Rocky Top,7,0,1,0,6,127,18,86,23,1
,Rogersville,24,0,0,0,24,228,46,174,8,2
,Rossville,2,0,1,0,1,4,0,3,1,0
,Rutherford,1,0,0,0,1,9,3,5,1,0
,Rutledge,2,0,0,0,2,17,6,9,2,0
,Saltillo,1,0,1,0,0,17,5,6,6,0
,Savannah,76,0,4,10,62,518,100,390,28,1
,Scotts Hill,5,0,2,0,3,8,2,3,3,0
,Selmer,25,0,2,1,22,151,31,112,8,2
,Sevierville,71,0,6,7,58,823,58,698,67,0
,Sharon,3,0,0,2,1,12,3,8,1,0
,Shelbyville,173,0,12,13,148,667,125,495,47,3
,Signal Mountain,9,0,0,1,8,51,11,40,0,0
,Smithville,22,0,3,1,18,167,34,118,15,0
,Smyrna,174,2,21,32,119,"1,447",168,"1,173",106,5
,Sneedville,1,0,1,0,0,37,1,34,2,0
,Soddy-Daisy,27,0,3,2,22,307,70,211,26,2
,Somerville,19,1,1,3,14,86,19,62,5,0
,South Carthage,4,0,0,0,4,32,3,28,1,0
,South Fulton,17,0,1,2,14,49,23,25,1,0
,South Pittsburg,13,0,0,1,12,50,9,35,6,1
,Sparta,8,0,3,0,5,307,43,251,13,1
,Spencer,1,0,0,0,1,6,0,5,1,0
,Spring City,11,0,0,0,11,35,7,28,0,0
,Springfield,156,2,6,17,131,537,56,450,31,1
,Spring Hill,68,1,6,3,58,395,54,330,11,0
,St. Joseph,0,0,0,0,0,2,2,0,0,0
,Sunbright,0,0,0,0,0,0,0,0,0,0
,Surgoinsville,0,0,0,0,0,20,6,13,1,0
,Sweetwater,75,0,1,4,70,377,83,270,24,0
,Tazewell,11,0,1,3,7,60,7,45,8,0
,Tellico Plains,10,0,1,0,9,24,8,10,6,0
,Tiptonville,12,0,5,2,5,34,7,25,2,0
,Toone,4,0,0,0,4,1,1,0,0,0
,Townsend,0,0,0,0,0,28,5,22,1,0
,Tracy City,10,0,0,0,10,41,8,25,8,1
,Trenton,16,0,1,0,15,61,6,55,0,0
,Trezevant,1,0,0,0,1,15,5,10,0,0
,Trimble,0,0,0,0,0,1,1,0,0,1
,Troy,1,0,0,0,1,21,5,16,0,0
,Tullahoma,118,1,6,8,103,610,120,461,29,6
,Tusculum,0,0,0,0,0,8,0,7,1,0
,Union City,91,2,8,8,73,649,128,494,27,3
,Vonore,7,0,0,0,7,55,9,39,7,0
,Wartburg,2,0,0,2,0,2,0,1,1,0
,Wartrace,0,0,0,0,0,4,1,3,0,0
,Watertown,7,0,0,2,5,21,10,11,0,0
,Waverly,10,1,0,0,9,125,21,96,8,0
,Waynesboro,8,0,0,0,8,27,2,19,6,0
,Westmoreland,9,0,0,0,9,40,2,37,1,0
,White Bluff,18,1,1,1,15,58,16,40,2,0
,White House,34,0,5,3,26,220,14,196,10,0
,White Pine,1,0,1,0,0,63,8,52,3,0
,Whiteville,8,0,0,2,6,23,7,15,1,0
,Whitwell,6,0,0,0,6,59,15,35,9,1
,Winchester,64,1,6,3,54,326,58,254,14,2
,Winfield,3,0,0,0,3,16,8,8,0,0
,Woodbury,5,0,0,0,5,35,7,23,5,0
TEXAS,Abernathy,8,0,0,0,8,27,3,16,8,0
,"Abilene5, 6",636,4,100,138,394,,,"2,605",260,20
,Addison,95,0,22,16,57,773,111,565,97,5
,Alamo,178,0,15,20,143,946,124,771,51,2
,Alamo Heights,14,0,0,1,13,182,25,152,5,0
,Alice,90,0,8,3,79,"1,031",308,685,38,12
,Allen,100,2,24,30,44,"1,268",155,"1,061",52,0
,Alpine,12,0,1,0,11,64,33,24,7,3
,Alton,16,0,0,7,9,286,40,234,12,1
,Alvarado,18,0,4,1,13,94,26,55,13,0
,Alvin,49,1,21,13,14,485,83,342,60,1
,Amarillo,"1,518",16,183,237,"1,082","8,787","1,684","6,113",990,46
,Andrews,50,0,8,1,41,175,27,132,16,2
,Anna,5,1,0,1,3,144,21,112,11,1
,Anson,18,0,0,0,18,15,8,4,3,0
,Anthony,11,0,2,2,7,133,10,112,11,1
,Aransas Pass,53,0,1,4,48,428,115,290,23,3
,Arcola,1,0,0,0,1,2,2,0,0,0
,Argyle,3,1,0,1,1,28,3,23,2,0
,Arlington6,"2,054",19,254,576,"1,205","12,707","1,801","9,546","1,360",29
,Arp,2,0,2,0,0,5,3,2,0,0
,Athens,41,0,9,7,25,339,78,234,27,1
,Atlanta,32,0,5,2,25,183,54,124,5,0
,Aubrey,4,0,0,3,1,13,7,3,3,0
,Austin,"4,032",25,834,987,"2,186","31,001","4,380","24,542","2,079",76
,Azle,21,0,0,3,18,298,42,249,7,6
,Baird,8,0,2,0,6,19,3,12,4,0
,Balch Springs6,193,2,17,54,120,857,139,572,146,0
,Balcones Heights,41,0,2,12,27,459,36,381,42,0
,Ballinger,6,0,0,0,6,44,11,32,1,1
,Bangs,9,0,0,0,9,9,3,6,0,0
,Bartonville,2,0,2,0,0,12,1,9,2,0
,Bastrop,51,0,4,9,38,419,38,358,23,1
,Bay City6,93,3,9,23,58,576,149,416,11,7
,Bayou Vista,0,0,0,0,0,5,1,4,0,0
,Baytown,288,6,38,108,136,"2,678",506,"1,846",326,1
,Beaumont,"1,259",16,86,304,853,"5,136","1,259","3,472",405,42
,Bedford,112,1,23,34,54,"1,028",151,775,102,0
,Bee Cave,9,0,1,1,7,158,15,138,5,1
,Beeville,33,1,1,0,31,301,90,203,8,1
,Bellaire,26,0,4,20,2,301,45,244,12,0
,Bellmead6,239,0,21,16,202,675,66,581,28,3
,Bellville6,12,0,8,0,4,57,15,42,0,1
,Belton,35,1,5,11,18,553,102,447,4,1
,Benbrook,37,1,9,10,17,441,61,359,21,2
,Beverly Hills,11,0,0,1,10,68,16,43,9,0
,Big Sandy,0,0,0,0,0,2,1,0,1,0
,Big Spring,166,2,8,22,134,"1,029",221,723,85,7
,Bishop,8,0,0,1,7,43,14,25,4,0
,Blanco,3,0,0,0,3,32,11,20,1,0
,Blue Mound,3,0,0,1,2,21,2,15,4,0
,Boerne,23,1,12,0,10,352,21,302,29,0
,Bogata,3,0,0,0,3,25,7,17,1,0
,Bonham,26,0,8,1,17,198,54,140,4,4
,Borger6,51,2,27,3,19,514,158,320,36,2
,Bovina,8,0,0,0,8,15,5,9,1,0
,Bowie,9,0,1,3,5,205,51,145,9,0
,Boyd,2,0,0,0,2,22,5,16,1,0
,Brady,6,0,0,0,6,152,52,94,6,0
,Brazoria,6,0,0,2,4,58,11,42,5,0
,Breckenridge,15,0,2,0,13,105,24,78,3,2
,Bridge City,25,0,3,1,21,120,20,87,13,0
,Bridgeport6,28,0,6,1,21,68,11,53,4,0
,Brookshire,19,0,2,3,14,62,17,33,12,1
,Brownfield,28,0,1,4,23,127,30,89,8,1
,Brownsville,476,5,79,133,259,"5,176",661,"4,374",141,6
,Brownwood,81,1,20,9,51,672,96,554,22,0
,Bryan,363,4,53,69,237,"2,028",348,"1,557",123,16
,Buda,9,0,0,3,6,245,19,215,11,0
,Bullard,2,0,1,0,1,30,6,23,1,0
,Bulverde,3,0,1,0,2,139,17,122,0,0
,Burkburnett,46,0,8,1,37,301,60,220,21,1
,Burleson,94,4,25,10,55,919,105,747,67,0
,Burnet6,24,0,6,2,16,95,26,60,9,1
