Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2018",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Bristol,151,0,18,16,117,857,117,656,84,3
,Brownsville,106,2,12,7,85,385,107,265,13,4
,Bruceton,2,0,0,0,2,18,6,12,0,0
,Burns,0,0,0,0,0,8,2,3,3,0
,Calhoun,1,0,0,1,0,1,1,0,0,0
,Camden,5,0,0,0,5,108,15,86,7,0
,Carthage,6,0,2,1,3,70,4,65,1,0
,Caryville,9,0,1,1,7,41,2,26,13,0
,Celina,4,0,0,0,4,35,2,29,4,0
,Centerville,14,0,0,1,13,70,20,42,8,0
,Chapel Hill,10,0,2,0,8,33,5,26,2,0
,Charleston,2,0,0,0,2,2,0,2,0,0
,Chattanooga,"1,891",19,149,310,"1,413","10,930","1,441","8,065","1,424",18
,Church Hill,3,0,0,0,3,18,2,15,1,0
,Clarksburg,0,0,0,0,0,2,0,2,0,0
,Clarksville,"1,041",15,81,130,815,"4,514",598,"3,572",344,17
,Cleveland,412,0,22,32,358,"2,512",384,"1,908",220,1
,Clifton,0,0,0,0,0,8,1,6,1,0
,Clinton,56,0,7,5,44,431,44,360,27,2
,Collegedale,5,0,0,2,3,181,16,154,11,1
,Collierville,83,1,7,21,54,868,92,739,37,0
,Collinwood,1,0,0,0,1,19,5,10,4,0
,Columbia,246,7,26,22,191,"1,246",203,946,97,2
,Cookeville,143,0,19,13,111,"1,418",194,"1,067",157,2
,Coopertown,1,0,0,0,1,24,5,15,4,1
,Cornersville,3,0,0,0,3,8,2,6,0,0
,Cross Plains,0,0,0,0,0,0,0,0,0,0
,Crossville,95,2,8,9,76,538,87,399,52,2
,Crump,3,0,1,0,2,10,3,7,0,0
,Cumberland City,0,0,0,0,0,3,1,2,0,0
,Dandridge,3,0,0,2,1,73,17,50,6,0
,Dayton,13,0,0,2,11,175,27,141,7,1
,Decatur,4,0,0,0,4,37,6,26,5,0
,Decaturville,0,0,0,0,0,5,2,2,1,0
,Decherd,8,0,0,0,8,92,19,70,3,1
,Dickson,133,0,12,5,116,757,82,624,51,2
,Dover,1,0,0,0,1,17,5,10,2,0
,Dresden,4,0,0,0,4,32,7,24,1,0
,Dunlap,34,0,5,5,24,239,20,175,44,1
,Dyer,10,0,0,1,9,44,6,35,3,1
,Dyersburg,204,0,7,16,181,943,216,663,64,0
,Eagleville,0,0,0,0,0,2,0,2,0,0
,East Ridge,100,2,9,19,70,749,140,515,94,2
,Elizabethton,62,0,0,8,54,680,121,510,49,1
,Elkton,2,0,0,0,2,9,4,5,0,0
,Englewood,14,0,0,0,14,40,8,27,5,0
,Erin,0,0,0,0,0,15,3,12,0,0
,Erwin,17,0,2,1,14,72,7,52,13,1
,Estill Springs,16,0,0,1,15,32,3,26,3,0
,Ethridge,2,0,0,0,2,12,4,6,2,0
,Etowah,17,0,1,0,16,51,6,35,10,1
,Fairview,15,0,2,0,13,140,52,73,15,0
,Fayetteville,58,0,2,6,50,254,45,195,14,0
,Franklin,119,0,19,9,91,982,77,850,55,2
,Friendship,0,0,0,0,0,5,0,5,0,0
,Gadsden,0,0,0,0,0,4,1,3,0,0
,Gainesboro,0,0,0,0,0,5,1,3,1,0
,Gallatin,121,4,10,10,97,538,45,462,31,3
,Gallaway,4,0,0,1,3,8,4,3,1,0
,Gates,1,0,0,1,0,10,5,4,1,0
,Gatlinburg,16,0,3,1,12,233,39,182,12,2
,Germantown,30,0,4,4,22,605,58,513,34,2
,Gibson,1,0,0,0,1,2,2,0,0,0
,Gleason,2,0,0,0,2,12,7,4,1,0
,Goodlettsville,78,0,4,21,53,534,33,452,49,0
,Gordonsville,1,0,0,0,1,5,0,4,1,0
,Grand Junction,2,0,0,1,1,4,0,4,0,0
,Graysville,7,0,0,0,7,31,3,24,4,0
,Greenbrier,24,0,2,1,21,67,13,44,10,0
,Greeneville,65,1,5,1,58,636,73,493,70,1
,Greenfield,4,0,0,0,4,30,4,24,2,0
,Halls,5,0,0,0,5,15,6,8,1,0
,Harriman,14,0,4,3,7,165,37,104,24,2
,Henderson,27,0,1,0,26,112,16,86,10,1
,Hendersonville,113,2,11,16,84,914,61,807,46,1
,Henry,0,0,0,0,0,9,4,4,1,0
,Hohenwald,25,0,0,0,25,113,11,86,16,1
,Hollow Rock,0,0,0,0,0,9,4,5,0,0
,Hornbeak,0,0,0,0,0,1,0,1,0,0
,Humboldt,46,1,4,7,34,287,53,219,15,2
,Huntingdon,1,0,0,0,1,64,3,58,3,0
,Jacksboro,3,0,0,0,3,70,1,69,0,0
,Jackson,670,9,29,102,530,"2,866",447,"2,197",222,18
,Jamestown,3,0,0,0,3,94,4,88,2,0
,Jasper,17,0,1,1,15,52,6,39,7,0
,Jellico,5,0,0,1,4,41,8,26,7,0
,Johnson City,274,1,24,38,211,"2,622",290,"2,143",189,7
,Jonesborough,12,0,2,1,9,57,12,36,9,0
,Kenton,2,0,0,0,2,29,4,25,0,0
,Kimball,9,0,0,0,9,105,6,90,9,0
,Kingsport,404,4,21,43,336,"2,801",348,"2,164",289,8
,Kingston,17,0,4,3,10,62,13,40,9,1
,Kingston Springs,0,0,0,0,0,2,0,2,0,0
,Knoxville,"1,508",20,132,249,"1,107","8,827","1,374","6,379","1,074",7
,Lafayette,10,0,1,1,8,109,9,84,16,1
,La Follette,26,1,4,1,20,285,54,208,23,1
,La Vergne,157,1,7,26,123,820,90,655,75,2
,Lawrenceburg,67,0,4,6,57,556,98,441,17,1
,Lebanon,185,3,26,20,136,940,142,719,79,0
,Lenoir City,26,0,7,2,17,228,22,182,24,2
,Lewisburg,80,0,6,1,73,216,39,158,19,0
,Lexington,43,0,3,3,37,307,38,250,19,1
,Livingston,11,0,0,0,11,72,16,49,7,0
,Lookout Mountain,0,0,0,0,0,8,0,7,1,0
,Loretto,5,0,0,0,5,49,19,29,1,0
,Loudon,4,0,1,0,3,47,3,41,3,0
,Madisonville,22,0,1,0,21,218,28,161,29,1
,Manchester,62,1,4,7,50,401,60,322,19,2
,Martin,27,0,1,1,25,245,24,217,4,0
,Maryville,47,0,7,2,38,480,50,399,31,2
,Mason,3,0,1,0,2,7,3,4,0,0
,Maury City,5,0,0,0,5,13,2,11,0,0
,Maynardville,8,0,0,0,8,48,4,39,5,0
,McEwen,3,0,0,0,3,36,10,22,4,0
,McKenzie,8,0,1,0,7,76,19,56,1,0
,McMinnville,86,1,12,8,65,489,113,334,42,3
,Medina,11,0,3,0,8,28,10,16,2,0
,Memphis,"12,674",186,491,"3,050","8,947","41,779","8,494","28,835","4,450",288
,Metropolitan Nashville Police Department,"7,641",91,480,"2,116","4,954","27,537","3,627","20,828","3,082",63
,Middleton,0,0,0,0,0,4,0,3,1,0
,Milan,49,2,2,3,42,191,63,123,5,1
,Millersville,22,0,2,2,18,74,19,43,12,1
,Millington,101,1,7,12,81,586,90,456,40,4
,Minor Hill,1,0,0,0,1,2,0,1,1,0
,Monteagle,6,0,1,0,5,18,7,9,2,1
,Monterey,11,0,0,1,10,64,19,36,9,0
,Morristown,242,0,22,14,206,"1,388",164,"1,131",93,3
,Moscow,5,0,0,0,5,2,0,2,0,0
,Mountain City,4,0,0,1,3,39,7,29,3,0
,Mount Carmel,8,0,0,0,8,59,21,31,7,0
,Mount Juliet,72,0,19,9,44,630,43,535,52,0
,Mount Pleasant,19,0,3,0,16,69,10,46,13,0
,Munford,27,0,6,1,20,113,30,76,7,0
,Murfreesboro,613,11,77,107,418,"4,417",649,"3,458",310,6
,Newbern,13,0,1,3,9,74,5,63,6,0
,New Johnsonville,1,0,0,0,1,32,18,13,1,0
,New Market,1,0,0,0,1,11,5,5,1,0
,Newport,60,0,4,3,53,534,34,454,46,0
,New Tazewell,8,0,0,4,4,109,14,87,8,0
,Niota,1,0,0,0,1,6,0,5,1,0
,Nolensville,16,0,1,1,14,125,47,74,4,0
,Norris,6,0,2,0,4,15,0,12,3,1
,Oakland,3,0,2,0,1,86,9,77,0,0
,Oak Ridge,164,0,16,18,130,734,102,578,54,4
,Obion,1,0,0,0,1,3,0,2,1,0
,Oliver Springs,5,0,0,1,4,72,6,62,4,0
,Oneida,18,0,0,1,17,145,16,123,6,0
,Paris,45,1,1,4,39,283,45,227,11,0
,Parsons,8,0,1,0,7,35,8,24,3,0
,Petersburg,0,0,0,0,0,3,0,2,1,0
,Pigeon Forge,55,0,10,8,37,486,92,331,63,0
,Pikeville,6,0,0,0,6,44,12,23,9,0
,Piperton,6,0,0,0,6,12,4,6,2,0
,Pittman Center,0,0,0,0,0,0,0,0,0,0
,Plainview,1,0,0,0,1,16,4,12,0,0
,Pleasant View,3,0,0,0,3,49,6,38,5,1
,Portland,36,1,5,7,23,227,51,166,10,1
,Pulaski,59,0,6,3,50,403,53,331,19,2
,Puryear,1,0,0,0,1,6,2,4,0,0
,Red Bank,52,0,3,9,40,296,72,195,29,3
,Red Boiling Springs,9,0,1,0,8,13,3,10,0,0
,Ridgely,6,1,0,0,5,30,11,18,1,2
,Ridgetop,2,0,1,1,0,10,0,8,2,0
,Ripley,70,0,2,3,65,309,94,200,15,3
,Rockwood,36,0,1,4,31,318,28,268,22,0
,Rocky Top,12,0,0,2,10,84,13,52,19,2
,Rogersville,23,0,0,3,20,224,33,177,14,0
,Rossville,1,0,0,0,1,14,7,7,0,0
,Rutherford,9,0,0,0,9,9,0,8,1,0
,Rutledge,1,0,0,0,1,19,8,9,2,0
,Saltillo,1,0,0,0,1,5,0,1,4,0
,Savannah,81,2,6,5,68,495,76,382,37,2
,Scotts Hill,2,0,0,0,2,5,3,1,1,0
,Selmer,40,0,2,3,35,149,27,114,8,0
,Sevierville,92,0,5,10,77,833,50,701,82,0
,Sharon,1,0,0,0,1,6,4,1,1,0
,Shelbyville,153,1,12,14,126,657,96,498,63,2
,Signal Mountain,6,0,0,0,6,37,6,25,6,0
,Smithville,18,0,2,0,16,131,18,99,14,1
,Soddy-Daisy,20,1,1,4,14,316,45,232,39,2
,Somerville,24,0,2,2,20,55,6,41,8,0
,South Carthage,7,0,0,0,7,31,7,18,6,0
,South Fulton,20,0,1,0,19,41,6,32,3,0
,South Pittsburg,5,0,0,2,3,39,11,24,4,1
,Sparta,13,0,2,0,11,205,39,156,10,3
,Spencer,0,0,0,0,0,14,2,11,1,0
,Spring City,7,0,0,0,7,40,4,34,2,0
,Springfield,145,1,15,12,117,530,45,451,34,0
,Spring Hill,43,0,5,0,38,446,40,392,14,0
,St. Joseph,0,0,0,0,0,0,0,0,0,0
,Surgoinsville,0,0,0,0,0,16,3,12,1,0
,Sweetwater,51,0,0,1,50,307,48,232,27,0
,Tazewell,10,0,0,1,9,68,10,51,7,2
,Tellico Plains,15,0,0,0,15,26,4,16,6,0
,Tiptonville,8,0,0,0,8,32,8,22,2,0
,Toone,2,0,0,0,2,2,0,2,0,0
,Townsend,6,0,0,0,6,17,2,15,0,0
,Tracy City,3,0,0,0,3,39,4,28,7,2
,Trenton,20,1,2,0,17,91,8,79,4,0
,Trezevant,1,0,0,0,1,9,7,0,2,1
,Trimble,4,0,0,0,4,6,1,4,1,0
,Troy,2,0,1,1,0,13,5,5,3,0
,Tullahoma,106,0,9,5,92,618,78,498,42,1
,Tusculum,0,0,0,0,0,1,0,1,0,0
,Vonore,10,0,1,2,7,59,12,41,6,1
,Wartburg,7,0,0,0,7,13,3,8,2,0
,Wartrace,0,0,0,0,0,0,0,0,0,0
,Watertown,1,0,0,0,1,10,3,6,1,0
,Waverly,9,0,1,2,6,79,11,65,3,0
,Waynesboro,5,0,0,0,5,14,1,11,2,0
,Westmoreland,15,0,0,1,14,11,2,5,4,1
,White Bluff,15,0,0,3,12,40,6,29,5,0
,White House,36,0,7,1,28,201,7,175,19,0
,White Pine,6,0,0,0,6,50,9,35,6,0
,Whiteville,14,0,0,0,14,19,0,17,2,0
,Whitwell,8,0,0,0,8,28,9,13,6,1
,Winchester,54,1,2,4,47,290,46,228,16,0
,Woodbury,13,0,0,1,12,30,8,19,3,0
TEXAS,Abernathy,3,0,0,1,2,17,4,11,2,0
,Abilene,591,8,97,104,382,"3,528",734,"2,561",233,3
,Addison,72,0,13,19,40,872,78,706,88,2
,Alamo4,130,0,18,10,102,953,97,816,40,3
,Alamo Heights,11,0,2,3,6,131,12,116,3,0
,Alice,91,0,11,4,76,939,246,659,34,5
,Allen,111,0,31,22,58,"1,277",115,"1,095",67,0
,Alpine,17,1,1,0,15,60,34,25,1,1
,Alton,57,0,4,7,46,217,31,174,12,1
,Alvarado,6,0,2,2,2,81,21,50,10,1
,Alvin,57,1,17,11,28,467,48,370,49,1
,Amarillo,"1,622",12,199,305,"1,106","8,433","1,527","5,996",910,36
,Andrews,55,0,8,1,46,200,42,137,21,0
,Angleton,32,0,6,2,24,241,45,173,23,0
,Anna,16,0,3,2,11,174,22,140,12,0
,Anson,11,0,0,1,10,9,3,6,0,0
,Anthony,14,0,0,2,12,102,13,81,8,0
,Aransas Pass,48,2,0,4,42,443,101,309,33,1
,Argyle,0,0,0,0,0,17,7,9,1,0
,Arlington,"1,784",7,203,360,"1,214","11,780","1,509","9,033","1,238",13
,Arp4,4,0,1,0,3,3,1,2,0,0
,Athens4,55,1,8,12,34,286,80,179,27,0
,Atlanta,36,0,7,3,26,173,45,122,6,0
,Aubrey,13,0,0,0,13,30,16,11,3,0
,Austin,"3,720",32,787,"1,021","1,880","33,655","4,549","26,568","2,538",56
,Azle,25,0,1,6,18,254,28,198,28,0
,Baird4,0,0,0,0,0,26,11,13,2,1
,Balch Springs,179,2,11,54,112,883,114,574,195,3
,Balcones Heights4,25,0,0,9,16,341,18,300,23,0
,Ballinger,14,0,0,0,14,65,18,44,3,0
,Bangs,0,0,0,0,0,5,2,3,0,0
,Bartonville,0,0,0,0,0,20,1,18,1,0
,Bastrop,94,0,6,8,80,389,36,327,26,0
,Bay City,73,3,12,18,40,686,124,544,18,4
,Baytown,302,2,35,94,171,"2,911",384,"2,028",499,2
,Beaumont,"1,265",13,96,358,798,"4,516",961,"3,145",410,35
,Bedford,90,0,20,17,53,"1,057",142,831,84,2
,Bee Cave,16,0,2,2,12,186,19,149,18,0
,Beeville,40,1,0,7,32,390,91,297,2,1
,Bellaire,26,0,4,13,9,265,58,191,16,0
,Bellmead,137,0,13,11,113,656,77,539,40,1
,Bellville,13,0,3,0,10,52,5,42,5,2
,Belton,57,1,5,12,39,511,80,412,19,5
,Benbrook,29,0,9,6,14,411,64,323,24,2
,Beverly Hills,4,0,1,1,2,61,14,31,16,0
,Big Sandy,0,0,0,0,0,0,0,0,0,0
,Big Spring4,152,2,7,14,129,795,166,552,77,3
,Bishop,3,0,0,0,3,27,11,16,0,0
,Blanco4,4,0,0,0,4,13,1,11,1,0
,Blue Mound,3,0,0,1,2,18,2,10,6,0
,Boerne,27,0,12,2,13,341,29,279,33,0
,Bogata,11,0,0,0,11,36,21,14,1,0
,Bonham,17,0,9,2,6,174,43,128,3,1
,Borger,40,0,10,4,26,499,88,376,35,1
,Bovina4,2,0,0,0,2,14,5,4,5,0
,Bowie,10,0,0,3,7,136,43,82,11,1
,Boyd,0,0,0,0,0,7,1,6,0,0
,Brady,5,0,0,1,4,78,12,58,8,0
,Brazoria,8,0,1,3,4,75,11,58,6,0
,Breckenridge4,14,2,4,2,6,131,37,90,4,0
,Bremond,2,1,0,0,1,6,2,3,1,0
,Brenham4,65,0,14,11,40,367,49,298,20,2
,Bridge City,11,0,5,0,6,107,12,82,13,1
,Bridgeport,22,1,0,0,21,51,14,34,3,0
,Brookshire,24,0,2,7,15,70,10,51,9,1
,Brownfield4,41,1,5,1,34,157,46,96,15,0
,Brownsboro,1,0,0,0,1,6,2,2,2,0
,Brownsville4,694,2,12,141,539,"4,834",553,"4,142",139,8
,Brownwood4,79,1,19,4,55,550,85,437,28,1
,Bryan,332,2,55,53,222,"2,073",373,"1,561",139,15
,Buda,20,0,4,8,8,277,17,250,10,0
,Bullard4,13,1,4,0,8,16,4,12,0,0
,Bulverde4,8,0,0,2,6,87,7,78,2,0
,Burkburnett,33,0,7,1,25,267,50,201,16,3
,Burleson,133,2,42,13,76,776,72,652,52,1
,Burnet,23,0,2,0,21,54,16,35,3,3
,Cactus4,10,0,0,0,10,21,7,13,1,0
,Caddo Mills,0,0,0,0,0,1,1,0,0,0
,Caldwell,3,0,0,1,2,45,0,45,0,0
,Calvert4,6,0,0,1,5,29,18,8,3,1
,Cameron4,19,0,3,0,16,66,32,30,4,0
,Canton,4,0,0,2,2,99,12,77,10,0
,Canyon,14,0,2,1,11,120,14,100,6,2
,Carrollton,191,5,46,57,83,"2,364",329,"1,755",280,0
,Carthage4,26,0,0,2,24,179,31,141,7,0
,Castle Hills,15,1,2,6,6,309,47,240,22,0
,Castroville4,3,0,1,0,2,47,16,27,4,5
,Cedar Hill,85,1,18,27,39,"1,379",118,"1,162",99,2
,Cedar Park,97,2,36,12,47,966,103,811,52,4
,Celina4,15,0,3,1,11,88,19,68,1,0
,Center,23,1,2,1,19,234,58,171,5,3
,Chandler,1,0,0,0,1,33,6,20,7,0
,Cibolo,37,0,10,1,26,271,35,226,10,1
,Cisco4,10,0,0,0,10,30,8,20,2,0
,Cleburne,77,2,8,13,54,543,80,431,32,0
,Cleveland,38,0,1,5,32,347,43,275,29,4
,Clifton,2,0,0,0,2,25,4,20,1,0
,Clute,39,0,20,8,11,290,41,226,23,1
,Clyde,1,0,0,0,1,78,41,31,6,0
,Cockrell Hill,18,0,3,8,7,106,17,71,18,0
,Coleman,17,0,3,1,13,40,31,6,3,0
,College Station,237,1,76,30,130,"2,422",285,"1,988",149,0
,Colleyville,8,0,3,2,3,149,13,136,0,0
,Collinsville,2,0,1,0,1,14,4,9,1,0
,Colorado City,7,0,0,1,6,122,33,86,3,0
,Columbus4,9,0,1,2,6,69,12,52,5,1
,Comanche,19,0,0,1,18,81,28,51,2,1
,Combes,4,0,0,0,4,53,14,39,0,0
,Commerce,32,2,3,0,27,168,35,121,12,0
,Conroe,219,3,50,49,117,"2,183",284,"1,763",136,0
,Converse,172,1,1,11,159,482,95,334,53,2
,Coppell,30,0,6,11,13,532,54,436,42,0
,Copperas Cove,143,0,6,11,126,629,123,486,20,5
,Corinth,12,0,1,2,9,190,31,150,9,0
,Corpus Christi,"2,488",24,295,515,"1,654","11,975","2,146","8,913",916,70
,Corrigan,2,0,0,0,2,27,5,20,2,0
,Corsicana,135,2,26,13,94,764,149,579,36,3
,Crandall,6,0,1,1,4,31,6,20,5,0
,Crane,1,0,1,0,0,11,2,8,1,1
,Crockett5,33,0,1,0,32,,,129,5,0
,Crowley,18,0,0,5,13,378,33,331,14,0
,Crystal City,9,0,0,2,7,59,35,24,0,0
,Cumby,0,0,0,0,0,0,0,0,0,0
,Daingerfield,10,0,1,1,8,43,10,32,1,2
,Dalhart,23,1,7,0,15,181,57,109,15,0
,Dallas4,"10,422",155,828,"3,987","5,452","44,266","9,065","25,541","9,660",197
,Dalworthington Gardens,1,0,0,0,1,39,4,34,1,1
,Dayton,24,0,2,11,11,231,31,170,30,0
,Decatur,17,0,2,0,15,172,54,109,9,0
,Deer Park,30,0,7,5,18,492,63,384,45,2
,De Kalb,3,0,0,2,1,13,6,6,1,0
,De Leon,4,1,1,0,2,39,9,28,2,0
,Del Rio,22,1,12,3,6,742,159,565,18,4
,Denison,92,2,17,12,61,467,101,312,54,0
,Denton,439,2,124,97,216,"3,228",404,"2,600",224,1
,Denver City,2,0,1,0,1,35,11,19,5,0
,DeSoto,183,0,29,59,95,"1,235",206,844,185,4
,Devine,7,0,2,2,3,79,8,57,14,0
,Diboll,8,0,0,1,7,42,6,35,1,0
,Dickinson,44,0,17,10,17,410,77,298,35,0
,Dilley,11,0,0,2,9,53,24,27,2,0
,Dimmitt,13,0,3,0,10,68,18,40,10,0
,Double Oak,2,0,1,0,1,12,0,12,0,0
,Driscoll,2,0,0,0,2,2,0,2,0,0
,Dublin,2,0,1,0,1,16,6,8,2,1
,Dumas4,22,0,2,1,19,259,29,199,31,0
,Duncanville,215,1,17,100,97,"1,253",183,917,153,5
,Eagle Lake,0,0,0,0,0,5,4,1,0,0
,Eagle Pass,55,0,2,13,40,600,133,451,16,0
,Early,21,0,7,1,13,49,10,36,3,0
,Eastland,10,0,6,1,3,90,28,57,5,0
,Edcouch,6,0,1,1,4,25,6,19,0,1
,Edinburg,304,2,78,50,174,"3,248",418,"2,756",74,13
,Edna,14,0,5,2,7,80,20,57,3,0
,El Campo,43,0,2,1,40,241,37,192,12,1
,Electra,5,0,1,0,4,49,19,26,4,0
,Elgin4,12,1,0,2,9,94,18,72,4,0
,El Paso,"2,554",23,405,376,"1,750","10,365","1,107","8,441",817,26
,Encinal,1,0,1,0,0,2,0,2,0,0
,Ennis4,44,0,9,11,24,343,43,272,28,1
,Euless,91,0,6,30,55,"1,187",154,922,111,1
,Everman,35,1,7,9,18,101,13,72,16,2
,Fairfield,6,0,0,2,4,31,10,21,0,0
,Fair Oaks Ranch,4,0,2,0,2,44,11,31,2,0
,Fairview,2,0,2,0,0,53,5,47,1,0
,Falfurrias,12,0,0,0,12,143,79,64,0,0
,Farmers Branch,65,2,11,27,25,929,110,687,132,4
,Farmersville,16,0,3,2,11,53,13,39,1,0
,Farwell4,3,0,0,1,2,6,1,4,1,0
,Fate,9,0,3,0,6,63,6,50,7,0
,Ferris,3,0,0,1,2,51,9,34,8,0
,Flatonia,3,1,1,1,0,9,3,5,1,2
,Floresville4,14,0,0,4,10,55,24,25,6,1
,Flower Mound,45,0,13,10,22,663,44,585,34,0
,Floydada,17,0,3,2,12,36,10,22,4,1
,Forest Hill,54,2,5,23,24,403,67,261,75,1
,Forney,18,0,7,5,6,267,22,218,27,0
,Fort Stockton,65,1,3,2,59,108,49,55,4,2
,Fort Worth,"4,482",58,482,"1,116","2,826","25,433","4,504","17,957","2,972",138
,Frankston,4,1,0,0,3,18,6,11,1,0
,Fredericksburg,13,2,1,1,9,120,18,96,6,0
,Freeport4,50,0,5,1,44,160,24,136,0,2
,Friendswood,34,0,16,9,9,332,62,252,18,8
,Friona4,5,0,1,1,3,20,8,11,1,0
,Frisco,163,2,44,21,96,"2,562",245,"2,179",138,3
,Fulshear4,2,0,0,0,2,61,2,59,0,0
,Gainesville,95,0,20,11,64,363,75,270,18,7
,Galena Park,29,2,4,6,17,156,37,102,17,1
,Galveston,265,7,82,70,106,"1,539",176,"1,110",253,2
,Garden Ridge4,3,0,1,0,2,50,12,36,2,0
,Garland,659,9,114,246,290,"6,454","1,113","4,514",827,14
,Gatesville,24,0,9,1,14,209,60,137,12,0
,Georgetown,78,0,22,10,46,731,92,595,44,0
,Giddings,17,0,6,2,9,83,0,78,5,0
,Gilmer,41,0,4,4,33,136,27,101,8,2
,Gladewater4,24,1,1,2,20,156,42,103,11,2
,Glenn Heights4,35,0,7,8,20,209,60,130,19,6
,Godley,3,0,1,0,2,15,1,13,1,0
,Gonzales5,,0,14,1,,124,27,92,5,1
,Gorman,1,0,1,0,0,7,4,2,1,0
,Graham,20,0,8,1,11,58,12,44,2,0
,Granbury,25,0,10,5,10,494,25,454,15,0
,Grand Prairie4,496,10,77,129,280,"3,886",497,"2,905",484,9
,Grand Saline4,9,0,1,0,8,24,8,13,3,0
,Granger,0,0,0,0,0,11,3,7,1,0
,Granite Shoals,6,0,1,0,5,25,3,20,2,0
,Grapeland4,1,0,0,0,1,16,5,9,2,0
,Grapevine,87,0,7,16,64,"1,288",91,"1,061",136,0
,Greenville,83,0,24,11,48,579,87,446,46,8
,Gregory,3,0,0,1,2,13,4,8,1,0
,Groesbeck4,10,0,5,0,5,101,36,58,7,1
,Groves,71,0,8,13,50,307,56,231,20,0
,Gun Barrel City4,11,0,0,2,9,83,11,55,17,0
,Hallettsville,14,0,0,0,14,48,8,37,3,0
,Hallsville5,6,0,2,0,4,,14,,2,0
,Haltom City,140,0,49,35,56,"1,154",193,758,203,6
,Hamilton4,6,0,1,0,5,57,7,45,5,1
,Hamlin4,7,0,0,3,4,12,5,6,1,0
,Harker Heights,63,2,12,22,27,749,86,620,43,2
,Harlingen4,272,2,49,50,171,"2,792",455,"2,262",75,12
,Haskell,2,0,0,1,1,13,9,4,0,0
,Hawkins,3,0,0,0,3,7,1,3,3,0
,Hearne,30,0,7,6,17,115,32,75,8,0
,Heath,7,0,3,1,3,54,16,35,3,0
,Hedwig Village4,5,0,0,1,4,141,7,126,8,0
,Helotes,6,1,2,1,2,154,17,133,4,0
,Hempstead,87,0,2,10,75,202,44,151,7,2
,Henderson,86,0,4,10,72,516,62,426,28,3
,Hereford,97,0,6,15,76,348,83,240,25,3
,Hewitt,18,1,7,1,9,204,31,171,2,0
,Hickory Creek,11,0,2,0,9,101,8,89,4,0
,Hidalgo,44,0,8,1,35,147,18,118,11,0
,Highland Park,4,0,1,2,1,215,28,163,24,0
,Highland Village4,8,0,1,1,6,132,9,116,7,0
,Hill Country Village,0,0,0,0,0,35,7,24,4,0
,Hillsboro4,20,1,5,4,10,310,29,270,11,0
,Hitchcock,26,0,0,8,18,159,51,97,11,0
,Hollywood Park,2,0,1,1,0,73,5,63,5,0
,Hondo,27,0,7,1,19,275,34,237,4,0
,Hooks,0,0,0,0,0,20,5,14,1,0
,Horizon City,12,0,0,4,8,111,24,83,4,0
,Horseshoe Bay4,10,0,0,1,9,50,5,41,4,0
,"Houston4,6","24,062",276,"1,261","8,761","13,764","94,033","16,317","65,767","11,949",
,Howe,5,0,1,0,4,25,8,15,2,0
,Hudson,13,0,0,0,13,61,42,19,0,0
,Humble,145,2,44,55,44,"1,562",155,"1,202",205,1
,Huntington4,2,0,1,0,1,42,13,22,7,0
,Huntsville,134,0,14,16,104,666,103,510,53,2
,Hurst,95,1,30,32,32,"1,422",100,"1,275",47,1
,Hutchins,13,0,1,7,5,268,93,145,30,0
,Hutto,11,0,3,0,8,87,10,76,1,0
,Idalou,4,0,3,0,1,16,1,9,6,0
,Ingleside,14,1,5,1,7,206,60,131,15,2
,Ingram4,3,0,0,0,3,36,10,25,1,0
,Iowa Park,9,0,3,0,6,38,6,27,5,1
,Irving,510,10,55,218,227,"5,759",712,"4,327",720,15
,Itasca,1,0,0,0,1,17,6,9,2,0
,Jacinto City,17,0,0,9,8,232,38,152,42,1
,Jacksboro,7,0,1,0,6,46,12,31,3,1
,Jacksonville,77,1,10,4,62,375,98,258,19,0
,Jarrell4,1,0,0,0,1,13,0,13,0,0
,Jasper4,21,1,0,2,18,331,49,268,14,2
,Jersey Village,7,0,0,3,4,167,32,109,26,1
,Jones Creek,1,0,0,1,0,27,9,17,1,0
,Jonestown,5,0,1,0,4,39,8,30,1,0
,Joshua,13,0,3,0,10,123,25,91,7,0
,Jourdanton,0,0,0,0,0,2,0,2,0,0
,Junction,5,0,0,0,5,17,5,10,2,1
,Karnes City,11,0,1,2,8,40,13,23,4,0
,Katy,49,0,17,14,18,560,38,493,29,1
,Kaufman,16,0,4,1,11,178,32,129,17,0
,Keene,27,0,2,0,25,55,11,38,6,0
,Keller,25,0,10,3,12,321,20,287,14,0
,Kemah,5,0,2,1,2,139,15,109,15,0
,Kenedy,20,0,0,1,19,186,34,147,5,0
,Kennedale,10,0,4,4,2,133,39,77,17,0
,Kermit,28,0,2,1,25,56,14,30,12,2
,Kerrville,68,1,6,6,55,400,41,343,16,1
,Kilgore4,42,0,6,4,32,409,80,292,37,0
,Killeen,577,7,117,146,307,"3,336",854,"2,233",249,30
,Kingsville,81,0,0,8,73,754,162,571,21,1
,Kirby4,29,0,2,9,18,194,48,111,35,1
,Knox City4,1,0,0,1,0,17,13,4,0,0
